20160813,1031,13,18,19,20,38,49,ANKARA / YENİMAHALLE
20160806,1030,02,18,27,31,33,38,Devir
20160730,1029,02,14,22,23,38,47,Devir
20160723,1028,07,12,14,34,40,46,İZMİR / KARŞIYAKA
20160716,1027,12,16,27,36,46,48,Devir
20160709,1026,06,11,21,39,40,48,Devir
20160702,1025,04,35,39,40,42,46,BURSA / OSMANGAZİ - KIRKLARELİ / BABAESKİ
20160625,1024,06,07,11,16,24,35,DENİZLİ / PAMUKKALE
20160618,1023,04,10,20,22,27,33,ANKARA / YENİMAHALLE
20160611,1022,14,16,26,37,38,45,ANKARA / MAMAK - ESKİŞEHİR / ODUNPAZARI
20160604,1021,07,09,30,33,36,45,İSTANBUL / BEYOĞLU
20160528,1020,04,06,14,20,36,37,Devir
20160521,1019,04,08,15,27,33,47,İSTANBUL / KAĞITHANE
20160514,1018,03,04,06,21,27,42,MERSİN / TARSUS
20160507,1017,08,14,25,33,37,48,ANKARA / ALTINDAĞ - MUĞLA / BODRUM - SAKARYA / ADAPAZARI
20160430,1016,09,11,17,28,35,47,Devir
20160423,1015,05,07,09,18,25,42,Devir
20160416,1014,06,23,26,29,46,47,BURDUR / KARAMANLI - İSTANBUL / ESENLER
20160409,1013,13,14,23,27,32,33,İSTANBUL / ÜSKÜDAR
20160402,1012,01,04,22,29,37,44,Devir
20160326,1011,05,10,18,26,45,48,Yok
20160319,1010,10,13,16,23,44,47,Devir
20160312,1009,06,08,12,20,36,46,Devir
20160305,1008,01,20,34,35,37,42,Devir
20160227,1007,02,03,16,23,33,44,ANKARA / ÇANKAYA - ANKARA / ÇANKAYA - İSTANBUL / SARIYER
20160220,1006,05,11,15,19,20,31,ANTALYA / KONYAALTI - İSTANBUL / ÜSKÜDAR - İZMİR / GAZİEMİR
20160213,1005,17,19,25,28,32,34,AYDIN / DİDİM
20160206,1004,01,08,09,22,24,26,İSTANBUL / KADIKÖY - İZMİR / GAZİEMİR
20160130,1003,17,36,38,41,43,47,İZMİR / KARŞIYAKA - KARAMAN / MERKEZ
20160123,1002,06,13,18,21,23,24,Devir
20160116,1001,03,24,31,32,36,37,BALIKESİR / BANDIRMA
20160109,1000,14,15,30,34,40,41,Devir
20160102,999,10,11,13,23,30,41,ANKARA / YENİMAHALLE - TEKİRDAĞ / ÇERKEZKÖY
20151226,998,13,23,24,33,41,46,AMASYA / MERZİFON
20151219,997,30,34,35,40,42,45,İZMİR / KONAK - KARAMAN / MERKEZ
20151212,996,04,05,09,16,22,33,İZMİR / BORNOVA
20151205,995,02,14,16,24,26,28,DENİZLİ / PAMUKKALE - İSTANBUL / ŞİŞLİ
20151128,994,07,13,16,18,21,49,Devir
20151121,993,06,11,21,26,33,39,ANKARA / ÇANKAYA - BALIKESİR / MANYAS - HATAY / ANTAKYA
20151114,992,05,09,13,25,30,40,AYDIN / DİDİM - BURSA / OSMANGAZİ - İSTANBUL / ŞİŞLİ - İSTANBUL / ATAŞEHİR - KONYA / MERAM
20151107,991,01,02,22,24,26,29,Devir
20151031,990,23,25,35,36,40,44,Devir
20151024,989,05,10,22,35,38,40,ANTALYA / KUMLUCA
20151017,988,01,13,24,31,35,49,ANTALYA / SERİK - İSTANBUL / BEŞİKTAŞ - İSTANBUL / ŞİŞLİ
20151010,987,12,19,26,34,46,47,İSTANBUL / BAHÇELİEVLER
20151003,986,07,08,09,29,48,49,KOCAELİ / İZMİT
20150926,985,08,14,19,32,34,38,İSTANBUL / BAHÇELİEVLER - İSTANBUL / SULTANGAZİ - İZMİR / KONAK
20150919,984,04,14,15,23,34,46,Devir
20150912,983,01,05,15,40,43,48,Devir
20150905,982,09,13,15,26,31,37,Devir
20150829,981,01,15,18,28,38,46,İSTANBUL / KÜÇÜKÇEKMECE - MUĞLA / BODRUM
20150822,980,04,15,25,39,42,44,Devir
20150815,979,01,04,10,15,16,20,İSTANBUL / MALTEPE
20150808,978,08,19,24,27,28,34,KOCAELİ / İZMİT
20150801,977,20,31,36,40,41,49,İZMİR / KARABAĞLAR
20150725,976,02,32,34,39,42,47,BALIKESİR / EDREMİT - KIRŞEHİR / MERKEZ
20150718,975,01,18,22,24,32,42,Devir
20150711,974,06,07,16,32,47,49,ADIYAMAN / MERKEZ - ANKARA / ETİMESGUT
20150704,973,02,04,20,22,26,29,Devir
20150627,972,15,16,26,31,44,45,Devir
20150620,971,02,15,16,27,38,49,İSTANBUL / SARIYER
20150613,970,15,23,26,27,33,44,Devir
20150606,969,03,08,11,18,33,40,Devir
20150530,968,02,12,13,19,23,47,ADANA / SEYHAN
20150523,967,01,11,26,27,42,44,Devir
20150516,966,04,18,20,28,34,36,İSTANBUL / ZEYTİNBURNU
20150509,965,05,10,11,12,16,33,Devir
20150502,964,06,16,26,32,38,44,ANKARA / ALTINDAĞ - HATAY / DEFNE - İSTANBUL / KADIKÖY - MUĞLA / KAVAKLIDERE
20150425,963,04,16,17,21,32,41,TEKİRDAĞ / ÇORLU - TUNCELİ / MERKEZ
20150418,962,01,03,18,24,34,38,İZMİR / KONAK
20150411,961,02,03,08,15,16,48,BALIKESİR / AYVALIK
20150404,960,12,14,15,30,31,41,ERZURUM / YAKUTİYE - İSTANBUL / KADIKÖY
20150328,959,13,30,37,40,45,46,İZMİR / KARABAĞLAR
20150321,958,04,09,21,22,33,41,ANKARA / ALTINDAĞ
20150314,957,07,08,19,24,29,41,İSTANBUL / FATİH
20150307,956,01,21,22,23,33,35,Devir
20150228,955,06,20,22,38,42,44,Devir
20150221,954,06,20,30,35,38,42,İSTANBUL / BAKIRKÖY
20150214,953,02,08,11,15,17,23,Devir
20150207,952,04,07,17,19,30,47,İZMİR / KARŞIYAKA
20150131,951,04,05,11,17,47,49,Devir
20150124,950,01,21,24,26,28,42,Devir
20150117,949,02,19,30,39,42,49,ADANA / SEYHAN
20150110,948,01,02,16,17,29,44,İZMİR / BUCA
20150103,947,02,04,05,24,43,47,BURSA / İNEGÖL
20141227,946,24,32,37,38,42,47,İSTANBUL / GÜNGÖREN
20141220,945,02,09,35,38,39,49,Devir
20141213,944,02,03,22,33,46,48,AYDIN / EFELER
20141206,943,22,25,27,36,39,43,ANKARA / ÇANKAYA
20141129,942,07,15,21,27,39,46,ANKARA / KEÇİÖREN - GAZİANTEP / ŞEHİTKAMİL
20141122,941,05,22,29,32,46,47,BURSA / GEMLİK - TEKİRDAĞ / SÜLEYMANPAŞA
20141115,940,15,17,18,19,38,39,İZMİR / NARLIDERE
20141108,939,02,12,17,25,26,40,İSTANBUL / KÜÇÜKÇEKMECE
20141101,938,01,12,20,34,42,47,İSTANBUL / ŞİŞLİ - SAKARYA / ADAPAZARI
20141025,937,11,18,30,32,44,45,Devir
20141018,936,08,17,21,39,41,47,KONYA / ÇUMRA
20141011,935,03,28,37,38,44,47,Devir
20141004,934,10,12,24,33,42,47,BALIKESİR / AYVALIK
20140927,933,03,09,20,27,45,48,İSTANBUL / BEŞİKTAŞ
20140920,932,04,09,14,17,31,42,İSTANBUL / BEŞİKTAŞ - ZONGULDAK / MERKEZ
20140913,931,07,08,22,24,25,49,KOCAELİ / GEBZE
20140906,930,02,23,27,30,40,46,Devir
20140830,929,07,20,29,37,38,43,ESKİŞEHİR / TEPEBAŞI
20140823,928,02,04,09,25,26,46,Devir
20140816,927,09,17,18,21,24,46,Devir
20140809,926,03,07,19,40,42,43,Devir
20140802,925,01,03,07,29,32,45,MUĞLA / KÖYCEĞİZ
20140726,924,01,16,20,22,39,47,Devir
20140719,923,02,03,08,21,28,39,Devir
20140712,922,06,10,14,18,26,33,İSTANBUL / KARTAL
20140705,921,17,22,35,36,37,48,ADANA / ÇUKUROVA
20140628,920,01,10,25,27,31,42,Devir
20140621,919,04,12,14,18,40,49,ANTALYA / KONYAALTI
20140614,918,07,22,25,27,42,49,Devir
20140607,917,04,15,27,30,32,43,SAKARYA / AKYAZI
20140531,916,05,16,17,22,31,36,İZMİR / BORNOVA
20140524,915,09,17,18,20,37,41,BURSA / NİLÜFER - DİYARBAKIR / YENİŞEHİR - İZMİR / BORNOVA - KOCAELİ / İZMİT - SAMSUN / ÇARŞAMBA
20140517,914,02,03,24,29,30,48,Devir
20140510,913,04,16,20,26,38,43,Devir
20140503,912,11,12,18,19,31,32,SAKARYA / SAPANCA
20140426,911,22,24,25,28,30,43,Devir
20140419,910,09,12,19,25,26,41,ANTALYA / ALANYA - İSTANBUL / ATAŞEHİR - SAMSUN / İLKADIM
20140412,909,03,06,23,30,35,49,BURDUR / BUCAK
20140405,908,01,07,08,21,42,45,ADANA / KOZAN - ESKİŞEHİR / ODUNPAZARI - İSTANBUL / KÜÇÜKÇEKMECE
20140329,907,04,21,26,31,32,45,Devir
20140322,906,02,08,27,32,35,37,İSTANBUL / BAYRAMPAŞA
20140315,905,01,04,05,09,38,48,AYDIN / MERKEZ - GİRESUN / ESPİYE
20140308,904,05,07,14,27,43,45,ADANA / SEYHAN - ANKARA / ALTINDAĞ
20140301,903,05,18,23,29,38,41,İSTANBUL / KAĞITHANE
20140222,902,05,07,14,22,46,48,İSTANBUL / EYÜP
20140215,901,11,12,20,28,37,49,Devir
20140208,900,10,12,18,24,26,37,Devir
20140201,899,05,14,20,37,38,47,İZMİR / ÇİĞLİ - ŞANLIURFA / SİVEREK
20140125,898,02,03,06,13,33,41,İZMİR / KARŞIYAKA - TEKİRDAĞ / ÇORLU
20140118,897,20,25,30,36,42,46,İSTANBUL / FATİH - İSTANBUL / BAYRAMPAŞA
20140111,896,01,05,16,28,32,36,MALATYA / MERKEZ
20140104,895,01,03,08,15,17,45,AYDIN / KUŞADASI
20131228,894,02,03,04,18,33,36,İSTANBUL / BAŞAKŞEHİR
20131221,893,01,03,10,17,26,49,Devir
20131214,892,01,11,18,26,42,47,Devir
20131207,891,01,03,30,38,40,47,Devir
20131130,890,02,03,09,11,17,22,MUĞLA / BODRUM - TRABZON / MERKEZ
20131123,889,04,07,22,23,40,41,İSTANBUL / BAYRAMPAŞA
20131116,888,05,06,13,34,38,42,ISPARTA / MERKEZ
20131109,887,08,15,16,19,43,44,İZMİR / BUCA
20131102,886,04,13,28,32,38,49,Devir
20131026,885,02,05,11,12,26,41,ANKARA / KEÇİÖREN
20131019,884,13,22,23,31,35,42,İZMİR / KONAK
20131012,883,03,12,16,25,31,42,İSTANBUL / ŞİŞLİ - İZMİR / KARŞIYAKA
20131005,882,10,13,16,17,33,48,BURSA / GEMLİK - İZMİR / KONAK
20130928,881,08,13,20,21,28,49,ANTALYA / KAŞ
20130921,880,14,25,35,40,41,45,İSTANBUL / BEYOĞLU - İSTANBUL / BAĞCILAR
20130914,879,01,02,07,13,24,49,Devir
20130907,878,12,16,25,28,32,43,BURSA / OSMANGAZİ - DENİZLİ / HONAZ - İSTANBUL / BAHÇELİEVLER
20130831,877,17,25,29,30,46,48,İSTANBUL / ATAŞEHİR
20130824,876,03,06,14,25,38,39,KAYSERİ / MELİKGAZİ
20130817,875,03,05,12,19,20,33,İSTANBUL / KADIKÖY
20130810,874,01,06,12,29,43,48,Devir
20130803,873,09,13,25,30,35,47,İZMİR / BORNOVA - MANİSA / MERKEZ - ORDU / ÜNYE
20130727,872,14,21,25,26,32,43,ANKARA / ÇANKAYA
20130720,871,07,14,26,43,45,46,ANKARA / KEÇİÖREN - İSTANBUL / BEYOĞLU
20130713,870,01,16,27,35,36,49,İSTANBUL / ÜMRANİYE
20130706,869,7,15,21,30,34,40,ADANA / YÜREĞİR - ANKARA / YENİMAHALLE - İSTANBUL / BAYRAMPAŞA - İZMİR / BERGAMA - MUĞLA / MİLAS
20130629,868,5,14,16,17,35,39,BALIKESİR / AYVALIK - İSTANBUL / KADIKÖY - İSTANBUL / BAHÇELİEVLER
20130622,867,1,7,25,42,43,49,ÇANAKKALE / MERKEZ
20130615,866,8,9,10,11,21,38,MERSİN / AKDENİZ - İSTANBUL / BAĞCILAR - KAHRAMANMARAŞ / ELBİSTAN
20130608,865,8,16,29,30,31,32,İSTANBUL / KADIKÖY
20130601,864,9,23,36,37,38,42,İSTANBUL / BEYOĞLU - İSTANBUL / MALTEPE - YALOVA / ÇINARCIK
20130525,863,7,14,16,17,36,48,BALIKESİR / AYVALIK
20130518,862,10,18,34,39,44,49,HATAY / ANTAKYA - İSTANBUL / ESENYURT
20130511,861,4,14,15,20,27,43,İSTANBUL / PENDİK
20130504,860,1,19,26,30,31,48,İZMİR / BORNOVA
20130427,859,11,40,42,45,47,48,ESKİŞEHİR / ODUNPAZARI
20130420,858,9,10,38,40,46,48,İSTANBUL / KADIKÖY
20130413,857,9,13,14,16,24,49,Devir
20130406,856,1,21,24,28,42,48,İSTANBUL / BAHÇELİEVLER - İZMİR / KARŞIYAKA
20130330,855,3,18,19,25,44,45,Devir
20130323,854,18,20,22,25,47,49,Devir
20130316,853,2,3,6,40,44,47,ANKARA / YENİMAHALLE - İZMİR / KONAK
20130309,852,19,20,21,40,41,45,ANKARA / YENİMAHALLE
20130302,851,12,23,34,36,37,46,Devir
20130223,850,9,11,14,21,26,35,MUĞLA / MİLAS
20130216,849,1,9,15,20,32,33,SİİRT / MERKEZ
20130209,848,7,15,16,18,31,41,ANKARA / ÇANKAYA
20130202,847,10,11,12,20,23,30,İZMİR / KARŞIYAKA
20130126,846,21,24,26,36,40,48,İSTANBUL / MALTEPE
20130119,845,3,15,24,27,28,30,Devir
20130112,844,7,11,18,30,32,41,Devir
20130105,843,17,23,35,39,40,48,ADANA / CEYHAN - DİYARBAKIR / SUR
20121229,842,6,22,29,35,41,43,Devir
20121222,841,1,9,22,29,32,35,Devir
20121215,840,6,17,21,33,35,39,İSTANBUL / KADIKÖY - SAKARYA / AKYAZI
20121208,839,23,25,28,30,31,37,İSTANBUL / KARTAL
20121201,838,8,24,26,38,40,49,Devir
20121124,837,20,24,26,28,33,42,İSTANBUL / SARIYER
20121117,836,20,28,31,42,45,47,Devir
20121110,835,2,25,28,29,40,44,İSTANBUL / FATİH - İZMİR / NARLIDERE - KAYSERİ / KOCASİNAN
20121103,834,1,18,20,21,24,42,Devir
20121027,833,12,14,28,30,32,44,GİRESUN / MERKEZ
20121020,832,4,13,17,36,44,46,İZMİR / GAZİEMİR - OSMANİYE / MERKEZ
20121013,831,4,6,9,29,33,36,ANKARA / YENİMAHALLE - İSTANBUL / FATİH
20121006,830,4,11,14,27,31,47,ANTALYA / KEPEZ - İSTANBUL / ÜSKÜDAR
20120929,829,9,11,21,22,40,44,Devir
20120922,828,2,8,21,34,42,44,Devir
20120915,827,8,13,22,37,45,47,ANTALYA / FİNİKE
20120908,826,15,19,31,34,42,46,İSTANBUL / PENDİK
20120901,825,2,8,25,27,30,47,Devir
20120825,824,7,18,25,32,40,42,ANTALYA / MURATPAŞA - DÜZCE / MERKEZ
20120818,823,1,3,13,47,48,49,BURSA / NİLÜFER - İSTANBUL / PENDİK - MUĞLA / FETHİYE
20120811,822,10,19,25,34,44,46,İSTANBUL / ÜSKÜDAR - İSTANBUL / ATAŞEHİR
20120804,821,11,14,20,29,34,40,İZMİR / KARABAĞLAR
20120728,820,4,27,30,32,36,43,MUĞLA / MARMARİS
20120721,819,20,25,26,33,38,39,Devir
20120714,818,2,13,17,23,25,28,Devir
20120707,817,6,11,16,29,34,45,İSTANBUL / SİLİVRİ
20120630,816,8,17,26,31,32,40,MERSİN / AKDENİZ - İSTANBUL / FATİH
20120623,815,5,12,13,24,28,45,Devir
20120616,814,1,9,17,20,27,35,ANKARA / ÇANKAYA
20120609,813,18,20,21,27,29,38,Devir
20120602,812,5,8,10,16,17,45,Devir
20120526,811,5,11,29,33,36,48,İSTANBUL / SARIYER
20120519,810,12,17,18,20,36,45,Devir
20120512,809,1,2,10,14,28,41,Devir
20120505,808,29,32,42,46,47,48,Devir
20120428,807,1,13,22,40,42,49,İSTANBUL / BEŞİKTAŞ - İZMİR / KARŞIYAKA
20120421,806,2,9,14,22,32,38,ANKARA / YENİMAHALLE
20120414,805,17,21,33,37,44,47,ANKARA / YENİMAHALLE
20120407,804,9,19,21,30,32,39,Devir
20120331,803,2,5,9,30,33,48,ANTALYA / MURATPAŞA - İSTANBUL / BEYKOZ
20120324,802,2,9,11,19,23,46,Devir
20120317,801,2,18,20,34,39,40,ADANA / SEYHAN
20120310,800,4,10,29,36,42,49,Devir
20120303,799,6,18,28,36,40,46,ANTALYA / KUMLUCA
20120225,798,3,10,13,35,41,47,İSTANBUL / KADIKÖY
20120218,797,1,3,25,39,47,49,İSTANBUL / BÜYÜKÇEKMECE
20120211,796,12,19,24,31,41,47,İSTANBUL / KARTAL - İSTANBUL / AVCILAR - YOZGAT / AKDAĞMADENİ
20120204,795,15,25,32,37,42,46,İSTANBUL / ÇATALCA - İZMİR / GAZİEMİR
20120128,794,2,7,21,25,36,45,İSTANBUL / AVCILAR - İSTANBUL / MALTEPE - İZMİR / BUCA - ORDU / MERKEZ
20120121,793,7,10,17,20,28,36,ANKARA / ÇANKAYA
20120114,792,17,18,27,37,38,42,ANKARA / KEÇİÖREN
20120107,791,23,27,29,30,37,42,İSTANBUL / FATİH - TEKİRDAĞ / ÇORLU
20111231,790,5,15,23,24,33,43,Yok
20111224,789,21,23,26,31,39,47,Yok
20111217,788,2,6,30,32,40,43,Yok
20111210,787,8,13,29,34,35,38,Yok
20111203,786,2,10,11,35,42,44,Devir
20111126,785,3,17,20,37,42,46,Yok
20111119,784,4,9,14,22,37,41,Yok
20111112,783,11,18,29,32,41,44,Yok
20111105,782,5,9,12,18,28,29,Yok
20111029,781,6,8,10,35,39,45,Devir
20111022,780,7,12,19,28,45,47,Yok
20111015,779,1,18,23,25,30,42,Yok
20111008,778,7,20,35,37,44,46,Devir
20111001,777,5,7,8,11,26,46,Yok
20110924,776,4,16,22,30,43,45,Yok
20110917,775,2,13,18,21,33,38,Yok
20110910,774,12,22,28,34,35,46,Devir
20110903,773,6,7,15,32,44,47,Yok
20110827,772,10,12,19,23,26,27,Yok
20110820,771,14,17,20,26,29,31,Yok
20110813,770,2,15,31,32,41,42,Devir
20110806,769,5,7,10,21,31,34,Yok
20110730,768,2,10,24,29,46,48,Devir
20110723,767,10,13,16,26,36,48,Devir
20110716,766,11,16,33,40,41,44,Yok
20110709,765,2,3,14,22,24,38,Yok
20110702,764,5,8,9,19,31,47,Devir
20110625,763,3,7,18,21,26,47,Yok
20110618,762,12,21,22,30,39,49,Yok
20110611,761,15,18,21,27,37,44,Yok
20110604,760,4,9,30,35,38,40,Devir
20110528,759,5,6,23,37,47,48,Devir
20110521,758,8,9,15,18,44,47,Yok
20110514,757,9,20,28,35,36,42,Devir
20110507,756,13,22,31,39,44,45,Yok
20110430,755,8,11,12,13,24,36,Yok
20110423,754,2,13,19,26,28,46,Yok
20110416,753,8,14,21,30,32,37,Yok
20110409,752,2,6,9,14,15,23,Devir
20110402,751,4,10,24,40,42,44,Yok
20110326,750,7,8,13,18,24,26,Yok
20110319,749,3,7,9,39,41,44,Yok
20110312,748,6,11,22,24,31,32,Yok
20110305,747,1,11,21,26,28,46,Yok
20110226,746,6,14,19,21,32,35,Yok
20110219,745,3,23,38,44,46,47,Devir
20110212,744,5,7,11,38,39,49,Yok
20110205,743,9,11,25,30,37,39,Yok
20110129,742,6,12,29,42,46,49,Yok
20110122,741,13,22,23,29,36,44,Yok
20110115,740,1,9,17,28,34,37,Yok
20110108,739,3,4,11,20,31,34,Devir
20110101,738,15,16,30,36,42,49,Yok
20101225,737,8,10,11,16,26,48,Devir
20101218,736,3,19,20,23,29,38,Yok
20101211,735,11,14,24,43,44,49,Yok
20101204,734,4,7,12,19,22,24,Yok
20101127,733,7,10,11,15,16,20,Devir
20101120,732,9,15,20,24,38,42,Yok
20101113,731,1,13,19,24,34,42,Yok
20101106,730,2,13,28,30,39,49,Devir
20101030,729,9,15,25,26,39,49,Devir
20101023,728,19,22,25,27,28,38,Devir
20101016,727,3,27,31,43,48,49,Yok
20101009,726,15,19,33,37,48,49,Devir
20101002,725,5,8,11,13,21,32,Yok
20100925,724,9,13,15,19,26,39,Devir
20100918,723,7,13,17,28,33,35,Yok
20100911,722,25,29,34,36,41,43,Yok
20100904,721,17,20,22,31,34,48,Yok
20100828,720,1,5,14,15,24,43,Yok
20100821,719,3,5,9,34,36,44,Yok
20100814,718,8,9,19,29,37,44,Yok
20100807,717,1,10,27,31,34,42,Yok
20100731,716,21,31,32,41,43,48,Devir
20100724,715,5,11,21,24,29,44,Devir
20100717,714,1,8,11,21,24,45,Devir
20100710,713,12,19,32,39,41,46,Yok
20100703,712,2,9,15,18,36,45,Yok
20100626,711,1,23,29,30,38,40,Yok
20100619,710,4,7,9,22,27,42,Yok
20100612,709,13,14,19,24,45,49,Yok
20100605,708,13,18,21,25,26,41,Yok
20100529,707,3,5,7,12,18,31,Yok
20100522,706,1,4,6,16,17,26,Yok
20100515,705,6,8,20,21,29,44,Devir
20100508,704,10,13,19,32,39,49,Yok
20100501,703,2,19,29,33,41,44,Devir
20100424,702,4,12,17,19,47,48,Devir
20100417,701,7,12,17,24,28,30,Yok
20100410,700,1,4,5,19,28,31,Devir
20100403,699,14,18,23,32,36,42,Yok
20100327,698,9,10,25,33,41,47,Yok
20100320,697,7,10,11,19,38,41,Yok
20100313,696,3,5,14,16,37,40,Yok
20100306,695,4,9,17,28,30,47,Yok
20100227,694,1,8,10,19,36,37,Yok
20100220,693,9,10,30,31,40,43,Yok
20100213,692,1,3,22,23,34,35,Yok
20100206,691,6,12,15,17,36,41,Yok
20100130,690,9,10,20,41,43,47,Yok
20100123,689,13,39,40,44,47,49,Yok
20100116,688,7,16,17,29,41,48,Devir
20100109,687,2,11,33,40,44,45,Devir
20100102,686,3,14,20,22,33,45,Yok
20091226,685,9,12,23,29,39,47,Yok
20091219,684,15,20,26,28,37,39,Devir
20091212,683,15,23,25,45,47,49,Yok
20091205,682,3,10,14,28,34,49,Devir
20091128,681,9,27,32,33,36,47,Yok
20091121,680,10,16,18,20,38,41,Devir
20091114,679,1,3,7,32,38,41,Devir
20091107,678,23,26,27,39,46,49,Devir
20091031,677,2,3,9,15,31,38,Yok
20091024,676,1,3,9,10,22,48,Devir
20091017,675,7,10,14,37,41,44,Yok
20091010,674,9,28,40,41,44,49,Yok
20091003,673,17,21,22,28,34,45,Devir
20090926,672,1,6,19,22,24,44,Devir
20090919,671,4,14,15,18,22,46,Yok
20090912,670,11,15,21,28,32,49,Yok
20090905,669,9,11,18,27,36,41,Yok
20090829,668,23,26,39,40,47,48,Devir
20090822,667,4,15,20,21,23,36,Yok
20090815,666,24,32,35,36,37,42,Yok
20090808,665,11,17,18,23,26,41,Yok
20090801,664,1,5,9,23,47,49,Devir
20090725,663,9,17,18,34,35,36,Yok
20090718,662,2,14,30,31,35,41,Devir
20090711,661,14,17,18,20,26,34,Devir
20090704,660,9,24,26,32,41,49,Yok
20090627,659,6,9,33,39,41,46,Devir
20090620,658,4,7,23,31,34,44,Yok
20090613,657,14,15,24,34,36,40,Yok
20090606,656,4,7,9,23,39,47,Yok
20090530,655,10,18,32,37,38,48,Yok
20090523,654,3,11,15,25,33,35,Yok
20090516,653,5,8,20,23,25,36,Yok
20090509,652,3,4,8,39,40,42,Devir
20090502,651,1,14,22,23,29,42,Yok
20090425,650,3,12,18,19,40,41,Yok
20090418,649,1,3,7,10,19,20,Yok
20090411,648,7,17,27,30,35,46,Yok
20090404,647,14,25,28,32,42,46,Yok
20090328,646,16,17,20,30,37,49,Yok
20090321,645,6,10,19,35,36,47,Yok
20090314,644,5,12,20,25,34,44,Yok
20090307,643,15,18,27,30,35,39,Yok
20090228,642,1,9,13,20,22,46,Yok
20090221,641,16,27,36,38,43,48,Yok
20090214,640,1,12,23,26,39,47,Yok
20090207,639,8,11,16,28,42,44,Yok
20090131,638,4,5,8,16,31,33,Yok
20090124,637,3,22,26,39,43,46,Yok
20090117,636,16,20,24,36,41,42,Devir
20090110,635,1,7,25,34,39,47,Yok
20090103,634,10,30,34,35,39,44,Devir
20081227,633,7,11,16,20,26,32,Yok
20081220,632,5,14,22,28,35,43,Yok
20081213,631,5,6,16,27,34,45,Yok
20081206,630,4,9,22,26,31,42,Yok
20081129,629,5,8,19,22,23,31,Yok
20081122,628,3,10,26,28,39,47,Yok
20081115,627,3,6,7,15,24,44,Yok
20081108,626,9,16,22,31,40,46,Yok
20081101,625,3,7,19,26,32,40,Yok
20081025,624,7,8,16,17,47,48,Yok
20081018,623,3,11,15,25,28,37,Devir
20081011,622,3,6,22,25,35,40,Yok
20081004,621,1,3,14,36,39,42,Yok
20080927,620,1,8,10,16,25,41,Yok
20080920,619,18,20,29,32,39,48,Devir
20080913,618,1,3,5,9,19,34,Yok
20080906,617,20,21,37,38,39,48,Yok
20080830,616,4,13,21,29,30,35,Yok
20080823,615,6,9,32,34,38,40,Devir
20080816,614,17,21,26,32,40,45,Yok
20080809,613,8,12,23,26,39,42,Yok
20080802,612,5,15,32,35,41,45,Yok
20080726,611,2,18,26,29,35,46,Devir
20080719,610,2,15,22,24,36,37,Yok
20080712,609,1,7,12,14,35,48,Yok
20080705,608,11,18,24,25,33,38,Yok
20080628,607,4,21,23,32,43,46,Yok
20080621,606,3,8,17,34,35,40,Yok
20080614,605,2,8,9,24,43,49,Devir
20080607,604,5,6,10,15,29,41,Devir
20080531,603,1,13,20,27,41,43,Yok
20080524,602,6,19,27,29,32,39,Yok
20080517,601,8,15,22,24,36,46,Yok
20080510,600,1,6,11,21,22,34,Yok
20080503,599,5,7,30,34,38,42,Yok
20080426,598,1,5,9,12,20,29,Yok
20080419,597,4,7,20,35,44,47,Devir
20080412,596,4,10,11,14,36,42,Devir
20080405,595,3,9,18,40,41,47,Yok
20080329,594,1,5,6,8,13,21,Yok
20080322,593,2,10,19,21,26,47,Devir
20080315,592,6,27,32,41,45,46,Yok
20080308,591,2,13,15,27,40,46,Yok
20080301,590,1,7,24,38,42,44,Yok
20080223,589,3,11,19,21,29,47,Yok
20080216,588,2,4,9,27,37,47,Devir
20080209,587,3,14,36,38,41,47,Yok
20080202,586,7,12,17,21,26,36,Devir
20080126,585,12,13,18,32,41,49,Yok
20080119,584,6,7,21,28,29,37,Devir
20080112,583,5,11,16,29,38,48,Yok
20080105,582,4,7,12,37,40,41,Devir
20071229,581,8,14,18,23,24,27,Yok
20071222,580,2,18,27,38,43,47,Yok
